UDI,machine_id,timestamp,Product ID,Type,Air temperature [K],Process temperature [K],temp_diff,Rotational speed [rpm],Torque [Nm],power_w,Tool wear [min],Machine failure,failure_type,is_rnf_only
8576,16,2026-01-02 19:40:00,M23435,M,297.6,308.3,10.699999999999989,1648,29.1,5022.024352322499,134,0,NoFailure,False
8577,17,2026-01-02 19:40:00,L55756,L,297.6,308.3,10.699999999999989,1523,39.5,6299.783388366052,137,0,NoFailure,False
8578,18,2026-01-02 19:40:00,L55757,L,297.6,308.3,10.699999999999989,1502,43.2,6794.8879185962915,139,0,NoFailure,False
8579,19,2026-01-02 19:40:00,L55758,L,297.5,308.2,10.699999999999989,1489,40.7,6346.258015688157,141,0,NoFailure,False
8580,20,2026-01-02 19:40:00,M23439,M,297.4,308.1,10.700000000000045,1620,31.2,5292.955302768083,143,0,NoFailure,False
8581,1,2026-01-02 19:45:00,L55760,L,297.5,308.1,10.600000000000023,1631,30.6,5226.416370365051,146,0,NoFailure,False
8582,2,2026-01-02 19:45:00,M23441,M,297.5,308.0,10.5,1429,45.8,6853.719477022517,148,0,NoFailure,False
8583,3,2026-01-02 19:45:00,M23442,M,297.5,308.1,10.600000000000023,1334,72.0,10058.123039733082,151,1,PWF,False
8584,4,2026-01-02 19:45:00,L55763,L,297.4,308.0,10.600000000000023,1423,38.0,5662.616038340482,154,0,NoFailure,False
8585,5,2026-01-02 19:45:00,L55764,L,297.4,307.9,10.5,1390,47.7,6943.233923698802,156,0,NoFailure,False
8586,6,2026-01-02 19:45:00,M23445,M,297.4,307.9,10.5,1338,48.5,6795.5790689800815,158,0,NoFailure,False
8587,7,2026-01-02 19:45:00,H38000,H,297.3,307.9,10.599999999999966,1461,37.5,5737.33358361836,161,0,NoFailure,False
8588,8,2026-01-02 19:45:00,M23447,M,297.4,307.9,10.5,1627,34.3,5844.001126183245,166,0,NoFailure,False
8589,9,2026-01-02 19:45:00,L55768,L,297.3,307.8,10.5,1385,44.4,6439.636621328358,169,0,NoFailure,False
8590,10,2026-01-02 19:45:00,M23449,M,297.3,307.8,10.5,1538,48.0,7730.8312019537625,171,0,NoFailure,False
8591,11,2026-01-02 19:45:00,L55770,L,297.4,307.9,10.5,1557,35.5,5788.2273846065145,174,0,NoFailure,False
8592,12,2026-01-02 19:45:00,L55771,L,297.4,307.9,10.5,1606,33.4,5617.209552520598,176,0,NoFailure,False
8593,13,2026-01-02 19:45:00,M23452,M,297.5,308.0,10.5,1430,44.5,6663.84161703955,178,0,NoFailure,False
8594,14,2026-01-02 19:45:00,M23453,M,297.4,308.0,10.600000000000023,1601,34.6,5800.908946951506,181,0,NoFailure,False
8595,15,2026-01-02 19:45:00,L55774,L,297.4,308.0,10.600000000000023,1356,51.9,7369.799374203222,184,0,NoFailure,False
8596,16,2026-01-02 19:45:00,M23455,M,297.5,308.2,10.699999999999989,1624,30.9,5255.004863512719,186,0,NoFailure,False
8597,17,2026-01-02 19:45:00,L55776,L,297.5,308.2,10.699999999999989,1327,56.5,7851.415999974051,189,0,NoFailure,False
8598,18,2026-01-02 19:45:00,L55777,L,297.6,308.3,10.699999999999989,1410,47.0,6939.778171779853,191,0,NoFailure,False
8599,19,2026-01-02 19:45:00,L55778,L,297.6,308.3,10.699999999999989,1478,42.3,6547.016258228056,193,0,NoFailure,False
8600,20,2026-01-02 19:45:00,L55779,L,297.6,308.4,10.799999999999955,1460,40.3,6161.500951730542,195,0,NoFailure,False
8601,1,2026-01-02 19:50:00,L55780,L,297.5,308.3,10.800000000000011,1435,40.3,6055.995798447484,197,0,NoFailure,False
8602,2,2026-01-02 19:50:00,H38015,H,297.4,308.2,10.800000000000011,1359,46.9,6674.5335040372665,199,0,NoFailure,False
8603,3,2026-01-02 19:50:00,L55782,L,297.4,308.1,10.700000000000045,1729,31.7,5739.616474279968,204,0,NoFailure,False
8604,4,2026-01-02 19:50:00,H38017,H,297.3,308.0,10.699999999999989,1384,49.1,7116.168127303408,206,0,NoFailure,False
8605,5,2026-01-02 19:50:00,L55784,L,297.4,308.2,10.800000000000011,1297,52.1,7076.301316529354,211,0,NoFailure,False
8606,6,2026-01-02 19:50:00,L55785,L,297.5,308.4,10.899999999999977,1633,33.3,5694.545091676467,213,0,NoFailure,False
8607,7,2026-01-02 19:50:00,M23466,M,297.5,308.4,10.899999999999977,1505,37.2,5862.840210129272,215,0,NoFailure,False
8608,8,2026-01-02 19:50:00,L55787,L,297.5,308.4,10.899999999999977,1433,50.0,7503.170454323622,218,0,NoFailure,False
8609,9,2026-01-02 19:50:00,L55788,L,297.4,308.4,11.0,1369,50.6,7254.084044796,220,1,OSF,False
8610,10,2026-01-02 19:50:00,L55789,L,297.4,308.3,10.900000000000034,1475,40.5,6255.696371460675,222,1,TWF,False
8611,11,2026-01-02 19:50:00,L55790,L,297.4,308.3,10.900000000000034,1561,38.3,6260.806695510514,0,0,NoFailure,False
8612,12,2026-01-02 19:50:00,L55791,L,297.4,308.3,10.900000000000034,1472,45.5,7013.710318894332,2,0,NoFailure,False
8613,13,2026-01-02 19:50:00,L55792,L,297.5,308.4,10.899999999999977,1441,44.5,6715.101937170623,4,0,NoFailure,False
8614,14,2026-01-02 19:50:00,M23473,M,297.5,308.5,11.0,1401,50.5,7408.975034593488,6,0,NoFailure,False
8615,15,2026-01-02 19:50:00,L55794,L,297.5,308.5,11.0,1691,33.1,5861.38460553311,9,0,NoFailure,False
8616,16,2026-01-02 19:50:00,L55795,L,297.6,308.6,11.0,1382,47.1,6816.439244199918,11,0,NoFailure,False
8617,17,2026-01-02 19:50:00,L55796,L,297.6,308.6,11.0,1355,46.4,6583.94044388325,13,0,NoFailure,False
8618,18,2026-01-02 19:50:00,L55797,L,297.6,308.6,11.0,1529,45.3,7253.277702681578,15,0,NoFailure,False
8619,19,2026-01-02 19:50:00,L55798,L,297.7,308.7,11.0,1829,24.9,4769.157559635058,17,0,NoFailure,False
8620,20,2026-01-02 19:50:00,H38033,H,297.6,308.6,11.0,1480,39.8,6168.412455568438,19,0,NoFailure,False
8621,1,2026-01-02 19:55:00,L55800,L,297.6,308.5,10.899999999999977,1475,42.4,6549.173485183522,24,0,NoFailure,False
8622,2,2026-01-02 19:55:00,M23481,M,297.6,308.5,10.899999999999977,1431,52.6,7882.318799709863,26,0,NoFailure,False
8623,3,2026-01-02 19:55:00,L55802,L,297.5,308.3,10.800000000000011,1437,42.3,6365.400786924031,29,0,NoFailure,False
8624,4,2026-01-02 19:55:00,M23483,M,297.5,308.3,10.800000000000011,1476,45.6,7048.2259501817725,31,0,NoFailure,False
8625,5,2026-01-02 19:55:00,H38038,H,297.5,308.4,10.899999999999977,1490,39.7,6194.487674593235,34,0,NoFailure,False
8626,6,2026-01-02 19:55:00,L55805,L,297.4,308.3,10.900000000000034,1632,33.5,5725.238451902039,39,0,NoFailure,False
8627,7,2026-01-02 19:55:00,L55806,L,297.4,308.2,10.800000000000011,1402,49.7,7296.809704884822,41,0,NoFailure,False
8628,8,2026-01-02 19:55:00,L55807,L,297.4,308.3,10.900000000000034,1347,45.8,6460.433964695123,43,0,NoFailure,False
8629,9,2026-01-02 19:55:00,L55808,L,297.5,308.4,10.899999999999977,1747,31.0,5671.307778015414,45,0,NoFailure,False
8630,10,2026-01-02 19:55:00,H38043,H,297.5,308.5,11.0,1557,39.1,6375.202556003232,47,0,NoFailure,False
8631,11,2026-01-02 19:55:00,L55810,L,297.4,308.4,11.0,1371,57.4,8240.963017043674,52,0,NoFailure,False
8632,12,2026-01-02 19:55:00,H38045,H,297.3,308.3,11.0,1506,37.0,5835.194194777682,54,0,NoFailure,False
8633,13,2026-01-02 19:55:00,L55812,L,297.3,308.3,11.0,1590,35.5,5910.906577729195,59,0,NoFailure,False
8634,14,2026-01-02 19:55:00,L55813,L,297.4,308.3,10.900000000000034,1336,53.7,7512.930335500777,61,0,NoFailure,False
8635,15,2026-01-02 19:55:00,L55814,L,297.3,308.3,11.0,1411,43.2,6383.213617269886,63,0,NoFailure,False
8636,16,2026-01-02 19:55:00,L55815,L,297.4,308.3,10.900000000000034,1704,27.3,4871.479232362477,65,0,NoFailure,False
8637,17,2026-01-02 19:55:00,L55816,L,297.5,308.4,10.899999999999977,1723,27.3,4925.797369343045,67,0,NoFailure,False
8638,18,2026-01-02 19:55:00,L55817,L,297.5,308.5,11.0,1459,39.7,6065.609071967469,69,0,NoFailure,False
8639,19,2026-01-02 19:55:00,L55818,L,297.6,308.5,10.899999999999977,1572,35.9,5909.838436226974,71,0,NoFailure,False
8640,20,2026-01-02 19:55:00,L55819,L,297.5,308.4,10.899999999999977,1384,56.0,8116.19990079411,73,0,NoFailure,False
8641,1,2026-01-02 20:00:00,L55820,L,297.6,308.6,11.0,1383,47.5,6879.3025131982495,75,0,NoFailure,False
8642,2,2026-01-02 20:00:00,M23501,M,297.6,308.5,10.899999999999977,1360,48.6,6921.556934389033,77,0,NoFailure,False
8643,3,2026-01-02 20:00:00,M23502,M,297.5,308.4,10.899999999999977,1596,36.6,6117.057887657758,80,0,NoFailure,False
8644,4,2026-01-02 20:00:00,L55823,L,297.5,308.5,11.0,1448,54.3,8233.737353940416,83,0,NoFailure,False
8645,5,2026-01-02 20:00:00,M23504,M,297.6,308.5,10.899999999999977,1443,38.2,5772.425173558959,85,0,NoFailure,False
8646,6,2026-01-02 20:00:00,M23505,M,297.6,308.6,11.0,1492,35.5,5546.5865496679,88,0,NoFailure,False
8647,7,2026-01-02 20:00:00,L55826,L,297.5,308.6,11.100000000000023,1497,43.9,6882.004282880336,91,0,NoFailure,False
8648,8,2026-01-02 20:00:00,L55827,L,297.5,308.5,11.0,1530,38.5,6168.517175323559,93,0,NoFailure,False
8649,9,2026-01-02 20:00:00,M23508,M,297.4,308.4,11.0,1478,46.2,7150.6418706888,95,0,NoFailure,False
8650,10,2026-01-02 20:00:00,L55829,L,297.4,308.4,11.0,1328,61.8,8594.392190572526,98,0,NoFailure,False
8651,11,2026-01-02 20:00:00,H38064,H,297.4,308.3,10.900000000000034,1771,27.4,5081.568005083538,100,0,NoFailure,False
8652,12,2026-01-02 20:00:00,M23511,M,297.4,308.4,11.0,1564,35.0,5732.359395250176,105,0,NoFailure,False
8653,13,2026-01-02 20:00:00,H38066,H,297.3,308.3,11.0,1461,41.5,6349.315832537652,108,0,NoFailure,False
8654,14,2026-01-02 20:00:00,M23513,M,297.4,308.3,10.900000000000034,1335,57.9,8094.470551606782,113,0,NoFailure,False
8655,15,2026-01-02 20:00:00,M23514,M,297.4,308.4,11.0,1441,46.8,7062.174621563711,116,0,NoFailure,False
8656,16,2026-01-02 20:00:00,L55835,L,297.3,308.3,11.0,1268,60.6,8046.749759198753,119,0,NoFailure,False
8657,17,2026-01-02 20:00:00,M23516,M,297.3,308.3,11.0,1697,27.4,4869.238229602916,121,0,NoFailure,False
8658,18,2026-01-02 20:00:00,L55837,L,297.4,308.4,11.0,1421,46.0,6845.111513151681,124,0,NoFailure,False
8659,19,2026-01-02 20:00:00,L55838,L,297.4,308.5,11.100000000000023,1496,36.4,5702.451433188001,126,0,NoFailure,False
8660,20,2026-01-02 20:00:00,L55839,L,297.5,308.5,11.0,1375,55.6,8005.825278897988,128,0,NoFailure,False
8661,1,2026-01-02 20:05:00,L55840,L,297.4,308.5,11.100000000000023,1295,52.1,7065.389518045884,130,0,NoFailure,False
8662,2,2026-01-02 20:05:00,L55841,L,297.4,308.5,11.100000000000023,1643,33.8,5815.444048962113,132,0,NoFailure,False
8663,3,2026-01-02 20:05:00,L55842,L,297.5,308.6,11.100000000000023,1514,36.9,5850.336671367983,134,0,NoFailure,False
8664,4,2026-01-02 20:05:00,L55843,L,297.5,308.6,11.100000000000023,1671,29.4,5144.609297665574,136,0,NoFailure,False
8665,5,2026-01-02 20:05:00,H38078,H,297.5,308.6,11.100000000000023,1355,58.9,8357.631296222487,138,0,NoFailure,False
8666,6,2026-01-02 20:05:00,L55845,L,297.6,308.7,11.099999999999966,1365,50.6,7232.888766359781,143,0,NoFailure,False
8667,7,2026-01-02 20:05:00,L55846,L,297.5,308.7,11.199999999999989,1407,42.5,6261.979556767855,145,0,NoFailure,False
8668,8,2026-01-02 20:05:00,M23527,M,297.5,308.8,11.300000000000011,1455,46.1,7024.129934528739,147,0,NoFailure,False
8669,9,2026-01-02 20:05:00,L55848,L,297.5,308.8,11.300000000000011,1502,45.9,7219.5684135085585,150,0,NoFailure,False
8670,10,2026-01-02 20:05:00,M23529,M,297.5,308.8,11.300000000000011,1471,52.3,8056.436336547321,152,0,NoFailure,False
8671,11,2026-01-02 20:05:00,L55850,L,297.5,308.9,11.399999999999977,1581,30.4,5033.082758463136,155,0,NoFailure,False
8672,12,2026-01-02 20:05:00,L55851,L,297.5,308.8,11.300000000000011,1530,37.8,6056.362317590402,157,0,NoFailure,False
8673,13,2026-01-02 20:05:00,L55852,L,297.5,308.8,11.300000000000011,1312,50.3,6910.833631464778,159,0,NoFailure,False
8674,14,2026-01-02 20:05:00,L55853,L,297.4,308.6,11.200000000000045,1494,42.6,6664.825982737675,161,0,NoFailure,False
8675,15,2026-01-02 20:05:00,M23534,M,297.4,308.6,11.200000000000045,1528,29.1,4656.342967444648,163,0,NoFailure,False
8676,16,2026-01-02 20:05:00,H38089,H,297.3,308.6,11.300000000000011,1688,29.4,5196.948231274379,166,0,NoFailure,False
8677,17,2026-01-02 20:05:00,M23536,M,297.3,308.5,11.199999999999989,1520,42.4,6748.978777951834,171,0,NoFailure,False
8678,18,2026-01-02 20:05:00,M23537,M,297.3,308.5,11.199999999999989,1664,28.9,5035.931135802391,174,0,NoFailure,False
8679,19,2026-01-02 20:05:00,L55858,L,297.3,308.5,11.199999999999989,1514,44.5,7055.284061676837,177,0,NoFailure,False
8680,20,2026-01-02 20:05:00,L55859,L,297.3,308.5,11.199999999999989,1456,54.2,8263.980419218975,179,0,NoFailure,False
8681,1,2026-01-02 20:10:00,L55860,L,297.2,308.5,11.300000000000011,1494,39.6,6195.47204029136,181,0,NoFailure,False
8682,2,2026-01-02 20:10:00,L55861,L,297.2,308.4,11.199999999999989,1605,30.0,5042.256209011618,183,0,NoFailure,False
8683,3,2026-01-02 20:10:00,M23542,M,297.2,308.5,11.300000000000011,1353,46.5,6588.391033475834,185,0,NoFailure,False
8684,4,2026-01-02 20:10:00,L55863,L,297.2,308.5,11.300000000000011,1447,47.9,7258.262363025274,188,0,NoFailure,False
8685,5,2026-01-02 20:10:00,L55864,L,297.2,308.5,11.300000000000011,1588,40.4,6718.316833652796,190,0,NoFailure,False
8686,6,2026-01-02 20:10:00,H38099,H,297.2,308.5,11.300000000000011,1524,41.4,6607.146341617765,192,0,NoFailure,False
8687,7,2026-01-02 20:10:00,M23546,M,297.2,308.5,11.300000000000011,1611,31.6,5331.031405729592,197,0,NoFailure,False
8688,8,2026-01-02 20:10:00,M23547,M,297.2,308.5,11.300000000000011,1604,34.9,5862.170003696505,200,0,NoFailure,False
8689,9,2026-01-02 20:10:00,L55868,L,297.1,308.5,11.399999999999977,1483,46.9,7283.541711911159,203,0,NoFailure,False
8690,10,2026-01-02 20:10:00,L55869,L,297.1,308.4,11.299999999999955,1543,39.6,6398.670253125547,205,0,NoFailure,False
8691,11,2026-01-02 20:10:00,L55870,L,297.1,308.5,11.399999999999977,1323,44.4,6151.3640794349585,207,1,TWF,False
8692,12,2026-01-02 20:10:00,L55871,L,297.1,308.5,11.399999999999977,1555,36.2,5894.7797354407685,0,0,NoFailure,False
8693,13,2026-01-02 20:10:00,L55872,L,297.1,308.4,11.299999999999955,1583,31.9,5288.106778106044,2,0,NoFailure,False
8694,14,2026-01-02 20:10:00,M23553,M,297.2,308.5,11.300000000000011,1584,40.0,6635.043684381643,4,0,NoFailure,False
8695,15,2026-01-02 20:10:00,L55874,L,297.2,308.5,11.300000000000011,1766,25.8,4771.325258566034,7,0,NoFailure,False
8696,16,2026-01-02 20:10:00,M23555,M,297.2,308.6,11.400000000000034,1498,44.4,6965.036576714715,9,0,NoFailure,False
8697,17,2026-01-02 20:10:00,L55876,L,297.2,308.6,11.400000000000034,1413,49.8,7368.856896407146,12,0,NoFailure,False
8698,18,2026-01-02 20:10:00,L55877,L,297.3,308.6,11.300000000000011,1505,33.5,5279.708253745446,14,0,NoFailure,False
8699,19,2026-01-02 20:10:00,H38112,H,297.3,308.7,11.399999999999977,1438,46.2,6957.119763227669,16,0,NoFailure,False
8700,20,2026-01-02 20:10:00,M23559,M,297.3,308.7,11.399999999999977,1655,34.1,5909.911740055559,21,0,NoFailure,False
8701,1,2026-01-02 20:15:00,M23560,M,297.3,308.7,11.399999999999977,1451,43.8,6655.338372923832,24,0,NoFailure,False
8702,2,2026-01-02 20:15:00,M23561,M,297.3,308.7,11.399999999999977,1466,38.4,5895.135782608174,27,0,NoFailure,False
8703,3,2026-01-02 20:15:00,L55882,L,297.2,308.6,11.400000000000034,1774,23.0,4272.775448392358,30,0,NoFailure,False
8704,4,2026-01-02 20:15:00,M23563,M,297.2,308.6,11.400000000000034,1284,51.3,6897.806493927893,32,0,NoFailure,False
8705,5,2026-01-02 20:15:00,L55884,L,297.1,308.5,11.399999999999977,1425,40.0,5969.026041820606,35,0,NoFailure,False
8706,6,2026-01-02 20:15:00,L55885,L,297.2,308.6,11.400000000000034,1437,52.4,7885.271896804237,37,0,NoFailure,False
8707,7,2026-01-02 20:15:00,L55886,L,297.2,308.6,11.400000000000034,1335,53.0,7409.446273491528,39,0,NoFailure,False
8708,8,2026-01-02 20:15:00,L55887,L,297.2,308.5,11.300000000000011,1471,41.7,6423.583082868515,41,0,NoFailure,False
8709,9,2026-01-02 20:15:00,M23568,M,297.2,308.5,11.300000000000011,1364,54.0,7713.238283093659,43,0,NoFailure,False
8710,10,2026-01-02 20:15:00,L55889,L,297.1,308.5,11.399999999999977,1578,35.6,5882.820739406103,46,0,NoFailure,False
8711,11,2026-01-02 20:15:00,L55890,L,297.1,308.5,11.399999999999977,1712,32.1,5754.895086551926,48,0,NoFailure,False
8712,12,2026-01-02 20:15:00,L55891,L,297.1,308.5,11.399999999999977,1733,28.7,5208.45693236203,50,0,NoFailure,False
8713,13,2026-01-02 20:15:00,L55892,L,297.2,308.6,11.400000000000034,1652,32.1,5553.204838191463,52,0,NoFailure,False
8714,14,2026-01-02 20:15:00,L55893,L,297.2,308.6,11.400000000000034,1917,24.1,4838.021270601746,54,0,NoFailure,False
8715,15,2026-01-02 20:15:00,M23574,M,297.2,308.6,11.400000000000034,1444,41.1,6214.949914743615,56,0,NoFailure,False
8716,16,2026-01-02 20:15:00,L55895,L,297.1,308.6,11.5,1442,37.1,5602.318403342582,59,0,NoFailure,False
8717,17,2026-01-02 20:15:00,M23576,M,297.1,308.6,11.5,1717,31.3,5627.859551616267,61,0,NoFailure,False
8718,18,2026-01-02 20:15:00,L55897,L,297.1,308.7,11.599999999999966,1474,42.3,6529.297675661811,64,0,NoFailure,False
8719,19,2026-01-02 20:15:00,L55898,L,297.2,308.7,11.5,1509,39.3,6210.2689416897665,66,0,NoFailure,False
8720,20,2026-01-02 20:15:00,L55899,L,297.2,308.8,11.600000000000023,1451,43.1,6548.974517648795,68,0,NoFailure,False
8721,1,2026-01-02 20:20:00,L55900,L,297.3,308.8,11.5,1554,36.1,5874.715430359841,70,0,NoFailure,False
8722,2,2026-01-02 20:20:00,L55901,L,297.2,308.7,11.5,1669,30.7,5365.662228747663,72,0,NoFailure,False
8723,3,2026-01-02 20:20:00,L55902,L,297.2,308.6,11.400000000000034,1366,50.4,7209.578148870145,74,0,NoFailure,False
8724,4,2026-01-02 20:20:00,L55903,L,297.2,308.6,11.400000000000034,1578,34.4,5684.523411111515,76,0,NoFailure,False
8725,5,2026-01-02 20:20:00,M23584,M,297.2,308.6,11.400000000000034,1513,39.0,6179.198590345764,78,0,NoFailure,False
8726,6,2026-01-02 20:20:00,M23585,M,297.1,308.5,11.399999999999977,1515,42.1,6679.18306116458,81,0,NoFailure,False
8727,7,2026-01-02 20:20:00,L55906,L,297.2,308.6,11.400000000000034,1562,33.0,5397.884497397983,84,0,NoFailure,False
8728,8,2026-01-02 20:20:00,L55907,L,297.2,308.7,11.5,1501,38.5,6051.59756873246,86,0,NoFailure,False
8729,9,2026-01-02 20:20:00,M23588,M,297.2,308.7,11.5,1398,38.1,5577.772092742534,88,0,NoFailure,False
8730,10,2026-01-02 20:20:00,L55909,L,297.3,308.7,11.399999999999977,1352,53.8,7617.063659991764,91,0,NoFailure,False
8731,11,2026-01-02 20:20:00,H38144,H,297.3,308.7,11.399999999999977,1569,33.9,5569.949527035095,93,0,NoFailure,False
8732,12,2026-01-02 20:20:00,H38145,H,297.2,308.6,11.400000000000034,1486,46.6,7251.591714624152,98,0,NoFailure,False
8733,13,2026-01-02 20:20:00,L55912,L,297.2,308.6,11.400000000000034,1864,23.6,4606.663915615882,103,0,NoFailure,False
8734,14,2026-01-02 20:20:00,M23593,M,297.3,308.7,11.399999999999977,1447,44.5,6743.062111787572,105,0,NoFailure,False
8735,15,2026-01-02 20:20:00,L55914,L,297.2,308.6,11.400000000000034,1392,41.5,6049.450813752505,108,0,NoFailure,False
8736,16,2026-01-02 20:20:00,L55915,L,297.3,308.6,11.300000000000011,1358,47.6,6769.168746738904,110,0,NoFailure,False
8737,17,2026-01-02 20:20:00,L55916,L,297.3,308.7,11.399999999999977,1491,40.2,6276.7136263131915,112,0,NoFailure,False
8738,18,2026-01-02 20:20:00,L55917,L,297.3,308.7,11.399999999999977,1556,36.7,5980.042560059196,114,0,NoFailure,False
8739,19,2026-01-02 20:20:00,L55918,L,297.3,308.7,11.399999999999977,1531,36.7,5883.962184736908,116,0,NoFailure,False
8740,20,2026-01-02 20:20:00,H38153,H,297.4,308.7,11.300000000000011,1429,37.6,5626.634330481368,118,0,NoFailure,False
8741,1,2026-01-02 20:25:00,M23600,M,297.4,308.8,11.400000000000034,1573,33.9,5584.149525829322,123,0,NoFailure,False
8742,2,2026-01-02 20:25:00,L55921,L,297.4,308.8,11.400000000000034,1538,41.2,6635.630115010314,126,0,NoFailure,False
8743,3,2026-01-02 20:25:00,L55922,L,297.4,308.8,11.400000000000034,1467,39.0,5991.3313496610945,128,0,NoFailure,False
8744,4,2026-01-02 20:25:00,H38157,H,297.4,308.7,11.300000000000011,1323,51.1,7079.610460791135,130,0,NoFailure,False
8745,5,2026-01-02 20:25:00,M23604,M,297.4,308.7,11.300000000000011,1798,23.0,4330.580753218411,135,0,NoFailure,False
8746,6,2026-01-02 20:25:00,L55925,L,297.4,308.6,11.200000000000045,1411,46.3,6841.268298138789,138,0,NoFailure,False
8747,7,2026-01-02 20:25:00,L55926,L,297.3,308.5,11.199999999999989,1528,44.5,7120.524469116385,140,0,NoFailure,False
8748,8,2026-01-02 20:25:00,L55927,L,297.3,308.5,11.199999999999989,1504,42.0,6614.9374913986685,142,0,NoFailure,False
8749,9,2026-01-02 20:25:00,L55928,L,297.3,308.5,11.199999999999989,1384,39.6,5739.312786990121,144,0,NoFailure,False
8750,10,2026-01-02 20:25:00,L55929,L,297.2,308.4,11.199999999999989,1677,26.4,4636.236774461673,146,0,NoFailure,False
8751,11,2026-01-02 20:25:00,L55930,L,297.3,308.5,11.199999999999989,1764,30.8,5689.549959357259,148,0,NoFailure,False
8752,12,2026-01-02 20:25:00,M23611,M,297.4,308.5,11.100000000000023,1472,42.0,6474.194140517845,150,0,NoFailure,False
8753,13,2026-01-02 20:25:00,M23612,M,297.4,308.5,11.100000000000023,1465,55.9,8575.867265891857,153,0,NoFailure,False
8754,14,2026-01-02 20:25:00,M23613,M,297.4,308.6,11.200000000000045,1657,33.1,5743.532993121444,156,0,NoFailure,False
8755,15,2026-01-02 20:25:00,L55934,L,297.4,308.6,11.200000000000045,1635,30.5,5222.112388429633,159,0,NoFailure,False
8756,16,2026-01-02 20:25:00,M23615,M,297.4,308.7,11.300000000000011,1582,31.9,5284.766217917726,161,0,NoFailure,False
8757,17,2026-01-02 20:25:00,L55936,L,297.5,308.7,11.199999999999989,1761,26.2,4831.581005661887,164,0,NoFailure,False
8758,18,2026-01-02 20:25:00,L55937,L,297.5,308.8,11.300000000000011,1587,34.9,5800.0397729840115,166,0,NoFailure,False
8759,19,2026-01-02 20:25:00,M23618,M,297.5,308.7,11.199999999999989,1446,53.0,8025.512592860486,168,0,NoFailure,False
8760,20,2026-01-02 20:25:00,M23619,M,297.5,308.7,11.199999999999989,1352,53.0,7503.798772854341,171,0,NoFailure,False
